Wall time,Step,Value
1623003116.594744,3618,-653.1023559570312
1623003124.533485,3620,-651.6060180664062
1623003132.662811,3622,-647.3396606445312
1623003144.894574,3625,-648.7988891601562
1623003157.066548,3628,-650.0738525390625
1623003226.243492,3645,-646.0005493164062
1623003269.986349,3656,-651.9677124023438
1623003273.968483,3657,-651.7279663085938
1623003326.670222,3670,-660.1747436523438
1623003448.949077,3700,-648.5995483398438
1623003457.094684,3702,-657.134765625
1623003554.211294,3726,-646.0216064453125
1623003570.500937,3730,-650.2588500976562
1623003578.644559,3732,-658.1337890625
1623003603.030295,3738,-646.7479248046875
1623003615.261959,3741,-670.2415771484375
1623003623.287038,3743,-662.0331420898438
1623003659.804717,3752,-653.1490478515625
1623003687.573565,3759,-654.7090454101562
1623003739.946945,3772,-651.3971557617188
1623003772.016218,3780,-656.9712524414062
1623003823.550856,3793,-650.263916015625
1623003831.528982,3795,-652.4922485351562
1623003843.537653,3798,-646.7523803710938
1623003892.146436,3810,-650.4780883789062
1623003908.188613,3814,-654.7129516601562
1623003928.28051,3819,-649.3489379882812
1623003936.300927,3821,-651.977294921875
1623003976.134689,3831,-649.6968994140625
1623003991.98632,3835,-639.6166381835938
1623004044.168238,3848,-642.760498046875
1623004108.938293,3864,-607.8621826171875
1623004129.32973,3869,-582.7015991210938
1623004157.666256,3876,-556.1048583984375
1623004258.980081,3901,-564.1593627929688
1623004262.955141,3902,-536.9197998046875
1623004295.045299,3910,-515.2723999023438
1623004335.133143,3920,-527.9134521484375
1623004367.138166,3928,-508.74298095703125
1623004395.127916,3935,-535.51318359375
1623004411.16103,3939,-513.0077514648438
1623004454.888668,3950,-510.6009521484375
1623004478.81344,3956,-499.8076171875
1623004502.559227,3962,-508.5877990722656
1623004590.551828,3984,-585.9908447265625
1623004634.460961,3995,-503.4109191894531
1623004654.582386,4000,-532.91796875
1623004690.585679,4009,-586.0162353515625
1623004694.632476,4010,-534.1202392578125
1623004738.609032,4021,-674.2815551757812
1623004742.593833,4022,-688.6633911132812
1623004786.253534,4033,-574.4772338867188
1623004798.252842,4036,-554.0546875
1623004838.269148,4046,-655.3258056640625
1623004842.239458,4047,-651.7822265625
1623004846.273487,4048,-662.154296875
1623005025.757115,4093,-660.9498901367188
1623005045.619436,4098,-669.2308349609375
1623005049.551737,4099,-667.2574462890625
1623005089.750316,4109,-685.4592895507812
1623005380.75515,4182,-649.9547729492188
1623005424.873651,4193,-647.1881103515625
1623005428.923875,4194,-664.0111083984375
1623005437.097107,4196,-652.6288452148438
1623005445.132649,4198,-649.2606201171875
1623005457.430157,4201,-652.1436157226562
